Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DameHeight,YearComissioned,Retrofit,lon,lat,projectID,YearDecommissioning
Bio 203,Bioenergy,OCGT,CHP,DE,0.969,,,,,07.08.1997,,8.775600807,52.32874914,{'JRC': ['00000']},
Bio 204,Bioenergy,OCGT,CHP,DE,1.449,,,,,21.08.1997,,11.87393399,48.37966531,{'JRC': ['00000']},
Bio 205,Bioenergy,OCGT,CHP,DE,0.861,,,,,27.08.1997,,11.01908364,49.32351761,{'JRC': ['00000']},
Bio 206,Bioenergy,OCGT,CHP,DE,0.19,,,,,28.08.1997,,9.500508353,52.86894916,{'JRC': ['00000']},
Bio 207,Bioenergy,OCGT,CHP,DE,4.968,,,,,01.09.1997,,7.260229562,51.47388224,{'JRC': ['00000']},
Bio 208,Bioenergy,OCGT,CHP,DE,0.075,,,,,01.09.1997,,9.646829097,48.29182219,{'JRC': ['00000']},
Bio 209,Bioenergy,OCGT,CHP,DE,5,,,,,01.09.1997,,11.23526762,53.40894847,{'JRC': ['00000']},
Bio 210,Bioenergy,OCGT,CHP,DE,0.104,,,,,25.09.1997,,12.09973948,47.83165448,{'JRC': ['00000']},
Bio 211,Bioenergy,OCGT,CHP,DE,0.25,,,,,01.10.1997,,8.065223428,50.87981616,{'JRC': ['00000']},
Bio 212,Bioenergy,OCGT,CHP,DE,1.064,,,,,17.10.1997,,7.75665444,53.57789025,{'JRC': ['00000']},
Bio 213,Bioenergy,OCGT,CHP,DE,1.24,,,,,03.11.1997,,13.7259707,51.0753878,{'JRC': ['00000']},
Bio 214,Bioenergy,OCGT,CHP,DE,2.904,,,,,07.11.1997,,9.762847452,49.12496191,{'JRC': ['00000']},
Bio 215,Bioenergy,OCGT,CHP,DE,1,,,,,10.11.1997,,8.455143389,49.56319416,{'JRC': ['00000']},
Bio 216,Bioenergy,OCGT,CHP,DE,0.03,,,,,11.11.1997,,11.76851004,51.68593538,{'JRC': ['00000']},
Bio 217,Bioenergy,OCGT,CHP,DE,2.025,,,,,17.11.1997,,9.844029674,52.9893396,{'JRC': ['00000']},
Bio 218,Bioenergy,OCGT,CHP,DE,0.715,,,,,18.11.1997,,14.02285611,51.52244545,{'JRC': ['00000']},
Bio 219,Bioenergy,OCGT,CHP,DE,0.2,,,,,24.11.1997,,6.833418195,51.8598973,{'JRC': ['00000']},
Bio 220,Bioenergy,OCGT,CHP,DE,0.12,,,,,01.12.1997,,7.895518267,49.89837481,{'JRC': ['00000']},
Bio 221,Bioenergy,OCGT,CHP,DE,0.31,,,,,01.01.1998,,11.81856519,49.47958388,{'JRC': ['00000']},
Bio 222,Bioenergy,OCGT,CHP,DE,0.075,,,,,01.01.1998,,12.46542044,48.67609383,{'JRC': ['00000']},
Bio 223,Bioenergy,OCGT,CHP,DE,0.095,,,,,01.01.1998,,12.82281217,47.95238391,{'JRC': ['00000']},
Bio 224,Bioenergy,OCGT,CHP,DE,0.06,,,,,01.01.1998,,10.38550741,48.71305375,{'JRC': ['00000']},
Bio 225,Bioenergy,OCGT,CHP,DE,0.049,,,,,01.01.1998,,12.13162955,49.66818345,{'JRC': ['00000']},
Bio 226,Bioenergy,OCGT,CHP,DE,0.436,,,,,01.01.1998,,7.942760539,48.51004447,{'JRC': ['00000']},
Bio 227,Bioenergy,OCGT,CHP,DE,0.1125,,,,,01.01.1998,,12.82437965,48.63965892,{'JRC': ['00000']},
Bio 228,Bioenergy,OCGT,CHP,DE,0.065,,,,,01.01.1998,,11.93183968,48.59943056,{'JRC': ['00000']},
Bio 229,Bioenergy,OCGT,CHP,DE,0.45,,,,,01.01.1998,,10.98327768,49.87071422,{'JRC': ['00000']},
Bio 230,Bioenergy,OCGT,CHP,DE,0.045,,,,,01.01.1998,,12.65530842,48.07336727,{'JRC': ['00000']},
Bio 231,Bioenergy,OCGT,CHP,DE,0.03,,,,,08.01.1998,,11.61444302,49.9427546,{'JRC': ['00000']},
Bio 232,Bioenergy,OCGT,CHP,DE,0.063,,,,,12.01.1998,,12.46000592,47.97062645,{'JRC': ['00000']},
Bio 233,Bioenergy,OCGT,CHP,DE,0.057,,,,,15.01.1998,,9.609534111,48.97133574,{'JRC': ['00000']},
Bio 234,Bioenergy,OCGT,CHP,DE,1.17,,,,,21.01.1998,,9.321984164,53.27913727,{'JRC': ['00000']},
Bio 235,Bioenergy,OCGT,CHP,DE,0.037,,,,,23.01.1998,,12.76540441,53.71998644,{'JRC': ['00000']},
Bio 236,Bioenergy,OCGT,CHP,DE,0.12,,,,,04.02.1998,,12.68293023,48.11914116,{'JRC': ['00000']},
Bio 237,Bioenergy,OCGT,CHP,DE,0.0185,,,,,12.02.1998,,8.21030284,48.04778102,{'JRC': ['00000']},
Bio 238,Bioenergy,OCGT,CHP,DE,0.11,,,,,26.02.1998,,9.609534111,48.97133574,{'JRC': ['00000']},
Bio 239,Bioenergy,OCGT,CHP,DE,0.49,,,,,01.03.1998,,6.253460857,51.43113434,{'JRC': ['00000']},
Bio 240,Bioenergy,OCGT,CHP,DE,0.308,,,,,01.03.1998,,9.155199735,48.46431005,{'JRC': ['00000']},
Bio 241,Bioenergy,OCGT,CHP,DE,0.1,,,,,06.03.1998,,9.896880902,47.91768933,{'JRC': ['00000']},
Bio 242,Bioenergy,OCGT,CHP,DE,0.23,,,,,12.03.1998,,13.13406208,51.3380325,{'JRC': ['00000']},
Bio 243,Bioenergy,OCGT,CHP,DE,0.04,,,,,23.03.1998,,11.89083728,49.40343858,{'JRC': ['00000']},
Bio 244,Bioenergy,OCGT,CHP,DE,0.015,,,,,01.04.1998,,10.62483932,47.88362047,{'JRC': ['00000']},
Bio 245,Bioenergy,OCGT,CHP,DE,0.05,,,,,07.04.1998,,8.232651158,50.06235279,{'JRC': ['00000']},
Bio 246,Bioenergy,OCGT,CHP,DE,0.15,,,,,22.04.1998,,11.93443538,47.88914887,{'JRC': ['00000']},
Bio 247,Bioenergy,OCGT,CHP,DE,0.252,,,,,25.05.1998,,11.95763635,48.13041452,{'JRC': ['00000']},
Bio 248,Bioenergy,OCGT,CHP,DE,0.325,,,,,28.05.1998,,9.436337732,48.06177942,{'JRC': ['00000']},
Bio 249,Bioenergy,OCGT,CHP,DE,1.833,,,,,29.05.1998,,11.85241151,54.1158286,{'JRC': ['00000']},
Bio 250,Bioenergy,OCGT,CHP,DE,1.095,,,,,01.06.1998,,8.631221442,49.17056112,{'JRC': ['00000']},
Bio 251,Bioenergy,OCGT,CHP,DE,0.045,,,,,11.06.1998,,7.184959395,50.33241338,{'JRC': ['00000']},
Bio 252,Bioenergy,OCGT,CHP,DE,0.5,,,,,15.06.1998,,8.771798292,51.64599663,{'JRC': ['00000']},
Bio 253,Bioenergy,OCGT,CHP,DE,0.0075,,,,,01.07.1998,,10.95159613,50.01459181,{'JRC': ['00000']},
Bio 254,Bioenergy,OCGT,CHP,DE,0.1,,,,,01.07.1998,,11.33997423,49.89092133,{'JRC': ['00000']},
Bio 255,Bioenergy,OCGT,CHP,DE,0.022,,,,,01.07.1998,,11.78000091,49.86508464,{'JRC': ['00000']},
Bio 256,Bioenergy,OCGT,CHP,DE,0.364,,,,,01.07.1998,,10.85425658,49.46122807,{'JRC': ['00000']},
Bio 257,Bioenergy,OCGT,CHP,DE,0.03,,,,,09.07.1998,,10.19524862,47.57221317,{'JRC': ['00000']},
Bio 258,Bioenergy,OCGT,CHP,DE,0.63,,,,,14.07.1998,,6.437570688,51.37411434,{'JRC': ['00000']},
Bio 259,Bioenergy,OCGT,CHP,DE,0.37,,,,,22.07.1998,,12.38363884,50.78850976,{'JRC': ['00000']},
Bio 260,Bioenergy,OCGT,CHP,DE,0.44,,,,,22.07.1998,,12.71444648,48.65604347,{'JRC': ['00000']},
Bio 261,Bioenergy,OCGT,CHP,DE,0.12,,,,,31.07.1998,,8.220536513,49.44922609,{'JRC': ['00000']},
Bio 262,Bioenergy,OCGT,CHP,DE,0.22,,,,,03.08.1998,,9.838757926,52.32554386,{'JRC': ['00000']},
Bio 263,Bioenergy,OCGT,CHP,DE,4.95,,,,,26.08.1998,,11.58047287,53.90992639,{'JRC': ['00000']},
Bio 264,Bioenergy,OCGT,CHP,DE,0.045,,,,,15.09.1998,,9.952042406,48.34408989,{'JRC': ['00000']},
Bio 265,Bioenergy,OCGT,CHP,DE,0.28,,,,,16.09.1998,,8.557198131,48.0656419,{'JRC': ['00000']},
Bio 266,Bioenergy,OCGT,CHP,DE,0.295,,,,,16.09.1998,,8.557198131,48.0656419,{'JRC': ['00000']},
Bio 267,Bioenergy,OCGT,CHP,DE,0.015,,,,,17.09.1998,,11.42073007,49.90626755,{'JRC': ['00000']},
Bio 268,Bioenergy,OCGT,CHP,DE,0.112,,,,,23.09.1998,,10.01724045,48.0001862,{'JRC': ['00000']},
Bio 269,Bioenergy,OCGT,CHP,DE,0.47,,,,,23.09.1998,,8.151304323,50.46254235,{'JRC': ['00000']},
Bio 270,Bioenergy,OCGT,CHP,DE,0.24,,,,,30.09.1998,,13.28040019,50.99159362,{'JRC': ['00000']},
Bio 271,Bioenergy,OCGT,CHP,DE,0.255,,,,,01.10.1998,,10.00734132,48.12653829,{'JRC': ['00000']},
Bio 272,Bioenergy,OCGT,CHP,DE,11,,,,,01.10.1998,,9.489624251,51.33600437,{'JRC': ['00000']},
Bio 273,Bioenergy,OCGT,CHP,DE,0.11,,,,,05.10.1998,,9.14253776,53.49045302,{'JRC': ['00000']},
Bio 274,Bioenergy,OCGT,CHP,DE,0.045,,,,,05.10.1998,,9.14253776,53.49045302,{'JRC': ['00000']},
Bio 275,Bioenergy,OCGT,CHP,DE,0.2,,,,,08.10.1998,,6.965053842,50.52674675,{'JRC': ['00000']},
Bio 276,Bioenergy,OCGT,CHP,DE,0.08,,,,,08.10.1998,,6.965053842,50.52674675,{'JRC': ['00000']},
Bio 277,Bioenergy,OCGT,CHP,DE,0.249,,,,,08.10.1998,,12.47147664,51.2912865,{'JRC': ['00000']},
Bio 278,Bioenergy,OCGT,CHP,DE,0.748,,,,,14.10.1998,,11.4357052,52.0754379,{'JRC': ['00000']},
Bio 279,Bioenergy,OCGT,CHP,DE,0.5,,,,,15.10.1998,,8.351191638,53.40767923,{'JRC': ['00000']},
Bio 280,Bioenergy,OCGT,CHP,DE,0.375,,,,,22.10.1998,,8.314742445,52.83245523,{'JRC': ['00000']},
Bio 281,Bioenergy,OCGT,CHP,DE,0.1,,,,,26.10.1998,,9.044784079,48.49039096,{'JRC': ['00000']},
Bio 282,Bioenergy,OCGT,CHP,DE,0.015,,,,,28.10.1998,,7.98343942,50.92351377,{'JRC': ['00000']},
Bio 283,Bioenergy,OCGT,CHP,DE,0.15,,,,,05.11.1998,,12.00467066,49.2238143,{'JRC': ['00000']},
Bio 284,Bioenergy,OCGT,CHP,DE,0.255,,,,,10.11.1998,,10.99997636,53.15958193,{'JRC': ['00000']},
Bio 285,Bioenergy,OCGT,CHP,DE,0.11,,,,,10.11.1998,,10.99997636,53.15958193,{'JRC': ['00000']},
Bio 286,Bioenergy,OCGT,CHP,DE,0.626,,,,,16.11.1998,,8.239563701,50.07561094,{'JRC': ['00000']},
Bio 287,Bioenergy,OCGT,CHP,DE,0.09,,,,,19.11.1998,,12.30994982,47.74088982,{'JRC': ['00000']},
Bio 288,Bioenergy,OCGT,CHP,DE,0.75,,,,,30.11.1998,,8.424097636,50.02853833,{'JRC': ['00000']},
Bio 289,Bioenergy,OCGT,CHP,DE,0.75,,,,,30.11.1998,,8.424097636,50.02853833,{'JRC': ['00000']},
Bio 290,Bioenergy,OCGT,CHP,DE,0.1,,,,,30.11.1998,,8.424097636,50.02853833,{'JRC': ['00000']},
Bio 291,Bioenergy,OCGT,CHP,DE,0.1,,,,,30.11.1998,,8.424097636,50.02853833,{'JRC': ['00000']},
Bio 292,Bioenergy,OCGT,CHP,DE,0.804,,,,,15.12.1998,,11.16351431,53.14231027,{'JRC': ['00000']},
Bio 293,Bioenergy,OCGT,CHP,DE,1.012,,,,,21.12.1998,,8.44089233,48.05533918,{'JRC': ['00000']},
Bio 294,Bioenergy,OCGT,CHP,DE,0.95,,,,,29.12.1998,,8.38193886,48.02911733,{'JRC': ['00000']},
Bio 295,Bioenergy,OCGT,CHP,DE,0.045,,,,,31.12.1998,,10.27160676,47.64507187,{'JRC': ['00000']},
Bio 296,Bioenergy,OCGT,CHP,DE,0.06,,,,,31.12.1998,,10.41777849,47.7745875,{'JRC': ['00000']},
Bio 297,Bioenergy,OCGT,CHP,DE,0.45,,,,,31.12.1998,,8.19917596,48.86107933,{'JRC': ['00000']},
Bio 298,Bioenergy,OCGT,CHP,DE,0.19,,,,,01.01.1999,,10.38550741,48.71305375,{'JRC': ['00000']},
Bio 299,Bioenergy,OCGT,CHP,DE,4.75,,,,,01.01.1999,,12.18327356,48.50351823,{'JRC': ['00000']},
Bio 300,Bioenergy,OCGT,CHP,DE,0.07,,,,,01.01.1999,,8.948272741,48.46313452,{'JRC': ['00000']},
Bio 301,Bioenergy,OCGT,CHP,DE,0.49,,,,,01.01.1999,,12.04347683,48.25976003,{'JRC': ['00000']},
Bio 302,Bioenergy,OCGT,CHP,DE,0.112,,,,,01.01.1999,,8.621030288,50.58804005,{'JRC': ['00000']},
Bio 303,Bioenergy,OCGT,CHP,DE,0.29,,,,,01.01.1999,,12.80142963,48.35269305,{'JRC': ['00000']},
Bio 304,Bioenergy,OCGT,CHP,DE,0.112,,,,,01.01.1999,,8.676116425,50.58673989,{'JRC': ['00000']},
Bio 305,Bioenergy,OCGT,CHP,DE,0.052,,,,,01.01.1999,,8.617978286,50.54416924,{'JRC': ['00000']},
Bio 306,Bioenergy,OCGT,CHP,DE,0.31,,,,,01.01.1999,,8.667844103,50.57134057,{'JRC': ['00000']},
Bio 307,Bioenergy,OCGT,CHP,DE,0.104,,,,,01.01.1999,,8.788880198,50.61275947,{'JRC': ['00000']},
Bio 308,Bioenergy,OCGT,CHP,DE,0.085,,,,,01.01.1999,,8.617978286,50.54416924,{'JRC': ['00000']},
Bio 309,Bioenergy,OCGT,CHP,DE,0.32,,,,,01.01.1999,,8.667844103,50.57134057,{'JRC': ['00000']},
Bio 310,Bioenergy,OCGT,CHP,DE,0.95,,,,,01.01.1999,,7.82828652,48.04056332,{'JRC': ['00000']},
Bio 311,Bioenergy,OCGT,CHP,DE,0.337,,,,,01.01.1999,,12.78556321,52.91511154,{'JRC': ['00000']},
Bio 312,Bioenergy,OCGT,CHP,DE,0.275,,,,,02.02.1999,,9.646829097,48.29182219,{'JRC': ['00000']},
Bio 313,Bioenergy,OCGT,CHP,DE,0.015,,,,,17.02.1999,,9.906922109,47.57114061,{'JRC': ['00000']},
Bio 314,Bioenergy,OCGT,CHP,DE,0.38,,,,,01.03.1999,,9.646829097,48.29182219,{'JRC': ['00000']},
Bio 315,Bioenergy,OCGT,CHP,DE,0.495,,,,,01.03.1999,,8.843193984,47.72681384,{'JRC': ['00000']},
Bio 316,Bioenergy,OCGT,CHP,DE,0.875,,,,,08.03.1999,,12.57063466,52.18932993,{'JRC': ['00000']},
Bio 317,Bioenergy,OCGT,CHP,DE,0.83,,,,,12.03.1999,,13.91439608,51.14044475,{'JRC': ['00000']},
Bio 318,Bioenergy,OCGT,CHP,DE,0.015,,,,,16.03.1999,,11.61881168,47.76232027,{'JRC': ['00000']},
Bio 319,Bioenergy,OCGT,CHP,DE,0.117,,,,,23.03.1999,,11.12363072,48.44235118,{'JRC': ['00000']},
Bio 320,Bioenergy,OCGT,CHP,DE,0.037,,,,,30.03.1999,,9.848955762,47.57482634,{'JRC': ['00000']},
Bio 321,Bioenergy,OCGT,CHP,DE,0.251,,,,,01.04.1999,,13.95334289,51.84499903,{'JRC': ['00000']},
Bio 322,Bioenergy,OCGT,CHP,DE,3.138,,,,,01.04.1999,,13.54424551,52.64141674,{'JRC': ['00000']},
Bio 323,Bioenergy,OCGT,CHP,DE,0.986,,,,,01.04.1999,,7.898778599,50.4353089,{'JRC': ['00000']},
Bio 324,Bioenergy,OCGT,CHP,DE,2.717,,,,,27.04.1999,,6.853796546,51.4490789,{'JRC': ['00000']},
Bio 325,Bioenergy,OCGT,CHP,DE,0.122,,,,,01.05.1999,,11.55821423,49.92494609,{'JRC': ['00000']},
Bio 326,Bioenergy,OCGT,CHP,DE,0.06,,,,,18.05.1999,,10.87122255,49.81060102,{'JRC': ['00000']},
Bio 327,Bioenergy,OCGT,CHP,DE,1.7,,,,,01.07.1999,,8.970647132,48.39870559,{'JRC': ['00000']},
Bio 328,Bioenergy,OCGT,CHP,DE,0.707,,,,,01.07.1999,,11.23526762,53.40894847,{'JRC': ['00000']},
Bio 329,Bioenergy,OCGT,CHP,DE,0.34,,,,,08.07.1999,,10.03612295,52.56400666,{'JRC': ['00000']},
Bio 330,Bioenergy,OCGT,CHP,DE,2.58,,,,,14.07.1999,,7.075623034,50.25657446,{'JRC': ['00000']},
Bio 331,Bioenergy,OCGT,CHP,DE,0.055,,,,,22.07.1999,,12.57457093,49.43894439,{'JRC': ['00000']},
Bio 332,Bioenergy,OCGT,CHP,DE,0.941,,,,,26.07.1999,,8.330458141,50.05007375,{'JRC': ['00000']},
Bio 333,Bioenergy,OCGT,CHP,DE,0.433,,,,,26.07.1999,,8.330458141,50.05007375,{'JRC': ['00000']},
Bio 334,Bioenergy,OCGT,CHP,DE,0.373,,,,,26.07.1999,,8.330458141,50.05007375,{'JRC': ['00000']},
Bio 335,Bioenergy,OCGT,CHP,DE,0.737,,,,,26.07.1999,,8.330458141,50.05007375,{'JRC': ['00000']},
Bio 336,Bioenergy,OCGT,CHP,DE,0.626,,,,,26.07.1999,,8.330458141,50.05007375,{'JRC': ['00000']},
Bio 337,Bioenergy,OCGT,CHP,DE,0.499,,,,,01.08.1999,,8.13792608,49.69918164,{'JRC': ['00000']},
Bio 338,Bioenergy,OCGT,CHP,DE,0.738,,,,,01.08.1999,,8.13792608,49.69918164,{'JRC': ['00000']},
Bio 339,Bioenergy,OCGT,CHP,DE,2.05,,,,,10.08.1999,,12.9779191,50.99245131,{'JRC': ['00000']},
Bio 340,Bioenergy,OCGT,CHP,DE,0.05,,,,,12.08.1999,,8.236509464,50.1088195,{'JRC': ['00000']},
Bio 341,Bioenergy,OCGT,CHP,DE,0.0053,,,,,21.09.1999,,12.35761307,49.88853001,{'JRC': ['00000']},
Bio 342,Bioenergy,OCGT,CHP,DE,0.13,,,,,22.09.1999,,12.13147131,48.39412122,{'JRC': ['00000']},
Bio 343,Bioenergy,OCGT,CHP,DE,0.122,,,,,01.10.1999,,11.61444302,49.9427546,{'JRC': ['00000']},
Bio 344,Bioenergy,OCGT,CHP,DE,0.028,,,,,13.10.1999,,7.963180205,48.04233498,{'JRC': ['00000']},
Bio 345,Bioenergy,OCGT,CHP,DE,0.06,,,,,22.10.1999,,11.75235904,49.0418966,{'JRC': ['00000']},
Bio 346,Bioenergy,OCGT,CHP,DE,0.938,,,,,01.11.1999,,11.68962555,54.01374969,{'JRC': ['00000']},
Bio 347,Bioenergy,OCGT,CHP,DE,0.1,,,,,01.11.1999,,8.925295015,48.77231574,{'JRC': ['00000']},
Bio 348,Bioenergy,OCGT,CHP,DE,0.022,,,,,02.11.1999,,12.57873944,48.02042067,{'JRC': ['00000']},
Bio 349,Bioenergy,OCGT,CHP,DE,2.61,,,,,04.11.1999,,6.942673888,49.3477691,{'JRC': ['00000']},
Bio 350,Bioenergy,OCGT,CHP,DE,0.03,,,,,12.11.1999,,11.73441034,49.94921947,{'JRC': ['00000']},
Bio 351,Bioenergy,OCGT,CHP,DE,0.05,,,,,17.11.1999,,8.239563701,50.07561094,{'JRC': ['00000']},
Bio 352,Bioenergy,OCGT,CHP,DE,0.11,,,,,17.11.1999,,8.304267798,51.83922709,{'JRC': ['00000']},
Bio 353,Bioenergy,OCGT,CHP,DE,0.4,,,,,17.11.1999,,8.304267798,51.83922709,{'JRC': ['00000']},
Bio 354,Bioenergy,OCGT,CHP,DE,0.0185,,,,,22.11.1999,,12.11502244,49.756207,{'JRC': ['00000']},
Bio 355,Bioenergy,OCGT,CHP,DE,0.314,,,,,23.11.1999,,12.23163588,50.50601081,{'JRC': ['00000']},
Bio 356,Bioenergy,OCGT,CHP,DE,0.12,,,,,24.11.1999,,9.907426361,49.71838316,{'JRC': ['00000']},
Bio 357,Bioenergy,OCGT,CHP,DE,0.225,,,,,29.11.1999,,8.550409194,51.76811324,{'JRC': ['00000']},
Bio 358,Bioenergy,OCGT,CHP,DE,0.124,,,,,03.12.1999,,14.76801057,50.87957216,{'JRC': ['00000']},
Bio 359,Bioenergy,OCGT,CHP,DE,0.143,,,,,03.12.1999,,14.76801057,50.87957216,{'JRC': ['00000']},
Bio 360,Bioenergy,OCGT,CHP,DE,0.03,,,,,06.12.1999,,11.24168669,50.05832412,{'JRC': ['00000']},
Bio 361,Bioenergy,OCGT,CHP,DE,0.56,,,,,13.12.1999,,9.698013573,53.05299063,{'JRC': ['00000']},
Bio 362,Bioenergy,OCGT,CHP,DE,1.922,,,,,14.12.1999,,7.241853091,51.55799478,{'JRC': ['00000']},
Bio 363,Bioenergy,OCGT,CHP,DE,0.05,,,,,16.12.1999,,8.625054683,49.69058922,{'JRC': ['00000']},
Bio 364,Bioenergy,OCGT,CHP,DE,0.008,,,,,20.12.1999,,11.05005267,53.04151576,{'JRC': ['00000']},
Bio 365,Bioenergy,OCGT,CHP,DE,1.025,,,,,01.01.2000,,6.560961784,49.76816622,{'JRC': ['00000']},
Bio 366,Bioenergy,OCGT,CHP,DE,0.036,,,,,01.01.2000,,7.911040931,47.62239149,{'JRC': ['00000']},
Bio 367,Bioenergy,OCGT,CHP,DE,0.124,,,,,01.01.2000,,9.02517294,50.4318521,{'JRC': ['00000']},
Bio 368,Bioenergy,OCGT,CHP,DE,0.11,,,,,01.01.2000,,8.894171745,50.24372848,{'JRC': ['00000']},
Bio 369,Bioenergy,OCGT,CHP,DE,0.308,,,,,01.01.2000,,11.76473828,53.02274432,{'JRC': ['00000']},
Bio 370,Bioenergy,OCGT,CHP,DE,0.13,,,,,01.01.2000,,7.788517252,47.75531617,{'JRC': ['00000']},
Bio 371,Bioenergy,OCGT,CHP,DE,0.495,,,,,01.01.2000,,8.827239646,47.98041016,{'JRC': ['00000']},
Bio 372,Bioenergy,OCGT,CHP,DE,0.112,,,,,01.01.2000,,8.781014734,50.32388723,{'JRC': ['00000']},
Bio 373,Bioenergy,OCGT,CHP,DE,0.088,,,,,01.01.2000,,10.02344815,48.69202402,{'JRC': ['00000']},
Bio 374,Bioenergy,OCGT,CHP,DE,0.404,,,,,01.01.2000,,13.91439608,51.14044475,{'JRC': ['00000']},
Bio 375,Bioenergy,OCGT,CHP,DE,0.15,,,,,01.01.2000,,11.02621908,50.23442238,{'JRC': ['00000']},
Bio 376,Bioenergy,OCGT,CHP,DE,0.016,,,,,01.01.2000,,9.782497315,47.609598,{'JRC': ['00000']},
Bio 377,Bioenergy,OCGT,CHP,DE,0.6,,,,,01.01.2000,,12.71444648,48.65604347,{'JRC': ['00000']},
Bio 378,Bioenergy,OCGT,CHP,DE,0.05,,,,,01.01.2000,,10.20364337,50.12105462,{'JRC': ['00000']},
Bio 379,Bioenergy,OCGT,CHP,DE,0.805,,,,,01.01.2000,,8.282016637,49.15341713,{'JRC': ['00000']},
Bio 380,Bioenergy,OCGT,CHP,DE,0.632,,,,,01.01.2000,,8.282016637,49.15341713,{'JRC': ['00000']},
Bio 381,Bioenergy,OCGT,CHP,DE,12.5,,,,,01.01.2000,,8.601664951,51.40485894,{'JRC': ['00000']},
Bio 382,Bioenergy,OCGT,CHP,DE,0.06,,,,,01.01.2000,,8.933610247,50.07293137,{'JRC': ['00000']},
Bio 383,Bioenergy,OCGT,CHP,DE,1.947,,,,,01.01.2000,,10.01035387,48.37957077,{'JRC': ['00000']},
Bio 384,Bioenergy,OCGT,CHP,DE,0.1,,,,,01.01.2000,,11.21546319,49.6250307,{'JRC': ['00000']},
Bio 385,Bioenergy,OCGT,CHP,DE,0.76,,,,,01.01.2000,,11.33630247,48.20410552,{'JRC': ['00000']},
Bio 386,Bioenergy,OCGT,CHP,DE,0.6,,,,,01.01.2000,,6.895517426,49.54414709,{'JRC': ['00000']},
Bio 387,Bioenergy,OCGT,CHP,DE,0.188,,,,,01.01.2000,,9.220345379,50.4105407,{'JRC': ['00000']},
Bio 388,Bioenergy,OCGT,CHP,DE,0.24,,,,,01.01.2000,,9.687113845,50.59429016,{'JRC': ['00000']},
Bio 389,Bioenergy,OCGT,CHP,DE,0.15,,,,,01.01.2000,,10.2121381,53.61688409,{'JRC': ['00000']},
Bio 390,Bioenergy,OCGT,CHP,DE,0.09,,,,,01.01.2000,,8.719341949,48.85223169,{'JRC': ['00000']},
Bio 391,Bioenergy,OCGT,CHP,DE,0.8,,,,,01.01.2000,,8.781014734,50.32388723,{'JRC': ['00000']},
Bio 392,Bioenergy,OCGT,CHP,DE,0.115,,,,,01.01.2000,,8.111423273,48.58168922,{'JRC': ['00000']},
Bio 393,Bioenergy,OCGT,CHP,DE,0.037,,,,,01.01.2000,,12.14041223,48.73728984,{'JRC': ['00000']},
Bio 394,Bioenergy,OCGT,CHP,DE,0.064,,,,,01.01.2000,,8.707251007,48.90995104,{'JRC': ['00000']},
Bio 395,Bioenergy,OCGT,CHP,DE,0.2,,,,,02.01.2000,,8.643850915,48.16029849,{'JRC': ['00000']},
Bio 396,Bioenergy,OCGT,CHP,DE,0.43,,,,,03.01.2000,,8.724564045,50.11363395,{'JRC': ['00000']},
Bio 397,Bioenergy,OCGT,CHP,DE,0.124,,,,,10.01.2000,,10.01575021,52.47317855,{'JRC': ['00000']},
Bio 398,Bioenergy,OCGT,CHP,DE,0.25,,,,,19.01.2000,,11.62054369,48.39844268,{'JRC': ['00000']},
Bio 399,Bioenergy,OCGT,CHP,DE,0.13,,,,,01.02.2000,,11.69596774,53.16045791,{'JRC': ['00000']},
Bio 400,Bioenergy,OCGT,CHP,DE,0.242,,,,,02.02.2000,,10.15469001,50.04412459,{'JRC': ['00000']},
Bio 401,Bioenergy,OCGT,CHP,DE,0.15,,,,,02.02.2000,,10.08242348,50.0030087,{'JRC': ['00000']},
Bio 402,Bioenergy,OCGT,CHP,DE,0.599,,,,,03.02.2000,,7.555931624,51.57249654,{'JRC': ['00000']},
Bio 403,Bioenergy,OCGT,CHP,DE,0.648,,,,,03.02.2000,,7.405438982,51.5358997,{'JRC': ['00000']},
Bio 404,Bioenergy,OCGT,CHP,DE,0.05,,,,,08.02.2000,,11.94323725,47.74296137,{'JRC': ['00000']},
Bio 405,Bioenergy,OCGT,CHP,DE,0.05,,,,,16.02.2000,,12.67967449,53.97687346,{'JRC': ['00000']},
Bio 406,Bioenergy,OCGT,CHP,DE,0.36,,,,,18.02.2000,,6.901629607,51.60150684,{'JRC': ['00000']},
Bio 407,Bioenergy,OCGT,CHP,DE,0.107,,,,,22.02.2000,,11.93443538,47.88914887,{'JRC': ['00000']},
Bio 408,Bioenergy,OCGT,CHP,DE,0.037,,,,,25.02.2000,,10.06246995,48.37300443,{'JRC': ['00000']},
Bio 409,Bioenergy,OCGT,CHP,DE,0.022,,,,,25.02.2000,,12.10282563,50.01051302,{'JRC': ['00000']},
Bio 410,Bioenergy,OCGT,CHP,DE,0.03,,,,,28.02.2000,,9.853297113,49.16269351,{'JRC': ['00000']},
Bio 411,Bioenergy,OCGT,CHP,DE,0.065,,,,,28.02.2000,,12.92292601,53.67600939,{'JRC': ['00000']},
Bio 412,Bioenergy,OCGT,CHP,DE,0.575,,,,,09.03.2000,,12.74443447,48.74023155,{'JRC': ['00000']},
